"account_id";"company_name";"program_id";"access";"incorporation_country";"sectors";"industries";"activities";"primary_sector";"primary_industry";"primary_activity";"Target reference number";"Scope";"% emissions in Scope";"Targeted % reduction from base year";"Base year";"Start year";"Base year emissions covered by target (metric tons CO2e)";"Target year";"Is this a science-based target?";"% of target achieved";"Target status";"Please explain";"Likely % achieved issue";"Likely invalid formulation";"Keyword matches";"duration";"time_complete";"% reduction (annual linear)";"Most recent accounting year";"Most recent accounting year end date";"Base year emissions (100% of scope)";"Base year emissions data source";"Base year emissions (100% of scope, excl. scope 3)";"Base year emissions data source (excl. scope 3)";"MRY emissions (100% of scope)";"MRY year emissions data source";"MRY emissions (100% of scope, excl. scope 3)";"MRY emissions data source (excl. scope 3)";"flag";"flag_notes";"T_ID";"target_type"
"1075";31360;"Befimmo SA";"Investor";"public";"Belgium";"Financial services";"Services";"REIT";"Financial services";"Services";"REIT";"Int 2";"Scope 2 (location-based)";100;17;2016;2017;5.5;2030;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science Based Targets initiative";15.6;"Underway";"Befimmo still has a target of cutting the CO2e emissions related to controlled indirect energy consumption by 17%, and the CO2e emissions related to uncontrolled indirect energy consumption by 17% (excluding offsets) of its buildings. It is well aware that this ambitious aim of reducing its environmental impact can be influenced by the constantly changing needs and behaviours of society, the world of work, especially through the use of new technologies and/or a new form of mobility that is now more geared towards electricity, but it intends to stand firmly by this target.This approach assumes flexibility and anticipation of the electricity needs that Befimmo will immediately integrate into all of its projects. Befimmo also aims to limit its CO2e emissions, in particular by continuing to invest in renewable energy generation. Depending on the configuration of the buildings and any subsidies granted on account of their geographical situation, a study of the photovoltaic potential carried out in 2017 enabled Befimmo to identify a number of opportunities for projects to be emplemented quickly, together with the technical and financial resources required. All the sites identified as having a high potential are being installed or extended. This work on two buildings located in Brussels and representing an additional area of some 650 m of solar panels will be completed during the first quarter of 2019. The additional area will complement the 3,854 m of panels already installed. Furthermore, by the end of 2019, self-generation by all these installations should cover electricity needs equivalent to the annual consumption of some 150 households. The feasibility study will be updated In 2019. We will systematically consider installing solar panels on buildings to be built and/or renovated.";"Possible % achieved issue";"Likely inclusion of RECs, ETS, or offsets";"annual";13;0.0769230769230769;1.21428571428571;2018;"2018-12-31";4913.3;"C5.1 2019 S2L";NA;NA;4821.1;"C6 2019 S2L";NA;NA;"-0hb-0ma-9cb-0e-0e-0db-0zb-7f-0rcb-0rca-0rca-0rcb-2ea";"Organizational changes: Acquisitions: 4.85% increased in 2018,  Divestment: 0.03% decreased in 2018, Divestment: 2.0% decreased in 2017,  Acquisitions: 3.0% increased in 2017";"31360-int-S2L-2016-2030-1";"intensity"
"1076";31360;"Befimmo SA";"Investor";"public";"Belgium";"Financial services";"Services";"REIT";"Financial services";"Services";"REIT";"Int 3";"Scope 3: Fuel and energy-related activities (not included in Scopes 1 or 2)";100;17;2016;2017;7;2030;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science Based Targets initiative";39.5;"Underway";"Befimmo still has a target of cutting the CO2e emissions related to controlled indirect energy consumption by 17%, and the CO2e emissions related to uncontrolled indirect energy consumption by 17% (excluding offsets) of its buildings. It is well aware that this ambitious aim of reducing its environmental impact can be influenced by the constantly changing needs and behaviours of society, the world of work, especially through the use of new technologies and/or a new form of mobility that is now more geared towards electricity, but it intends to stand firmly by this target.This approach assumes flexibility and anticipation of the electricity needs that Befimmo will immediately integrate into all of its projects. Befimmo also aims to limit its CO2e emissions, in particular by continuing to invest in renewable energy generation. Depending on the configuration of the buildings and any subsidies granted on account of their geographical situation, a study of the photovoltaic potential carried out in 2017 enabled Befimmo to identify a number of opportunities for projects to be emplemented quickly, together with the technical and financial resources required. All the sites identified as having a high potential are being installed or extended. This work on two buildings located in Brussels and representing an additional area of some 650 m of solar panels will be completed during the first quarter of 2019. The additional area will complement the 3,854 m of panels already installed. Furthermore, by the end of 2019, self-generation by all these installations should cover electricity needs equivalent to the annual consumption of some 150 households. The feasibility study will be updated In 2019. We will systematically consider installing solar panels on buildings to be built and/or renovated.";NA;"Likely inclusion of RECs, ETS, or offsets";"annual";13;0.0769230769230769;1.21428571428571;2018;"2018-12-31";7609;"DWH 2017 S3.03";NA;NA;5707.5;"C6 2019 S3.03";NA;NA;"-0ma-9cb-0e-0e-0db-0zb-7f-0rcb-0rca-0rca-0rcb";"Organizational changes: Acquisitions: 4.85% increased in 2018,  Divestment: 0.03% decreased in 2018, Divestment: 2.0% decreased in 2017,  Acquisitions: 3.0% increased in 2017";"31360-int-S3-2016-2030-1";"intensity"
"1077";31396;"Indorama Ventures PCL";"Investor";"public";"Thailand";"Chemicals";"Manufacturing";"Other base chemicals";"Chemicals";"Manufacturing";"Other base chemicals";"Int 1";"Scope 1+2 (location-based)";100;6;2013;2013;0.59;2020;"No, but we anticipate setting one in the next 2 years";100;"Achieved";"Target achieved in 2018, however there could be emission intensity variation due to exponential growth at corporate level with the acquisition of various plants and some of them are very high energy intensive fiber plants. We have acquired 17 fiber plants during the third- fourth quarter of 2018. In view of above we are still maintaining the old target of 6% by 2020. However we are working towards setting up medium term and long term targets by 2020 for 2025 ( Medium Term) and 2030 ( Long term).";NA;NA;NA;7;0.714285714285714;0.857142857142857;2018;"2018-12-31";3293945;"C5.1 2019 S1, C5.1 2019 S2L";NA;NA;5913464;"C6 2019 S1, C6 2019 S2L";NA;NA;"-0ca-0e-0za-7gb-0zb-7f-0rce-0rcb-0rcb-0rab-0rce-0rab-7h";"Organizational changes: Change in boundary: 0.71% decreased in 2018,  Acquisitions: 4.98% increased in 2018, Acquisitions: 1.36% increased in 2017, Acquisitions: 22% increase in 2016,  Change in boundary: 0.01% increase in 2016, Acquisitions: 9.6% increase in 2015";"31396-int-S12L-2013-2020-1";"intensity"
"1078";31464;"TalkTalk Telecom Group";"Investor";"public";"United Kingdom of Great Britain and Northern Ireland";"Media, telecommunications & data center services";"Services";"Servers & data centers, Telecommunications services";"Media, telecommunications & data center services";"Services";"Telecommunications services";"Int 1";"Scope 1+2 (location-based) +3 (upstream)";100;80;2010;2010;302;2020;"No, but we anticipate setting one in the next 2 years";100;"Achieved";"Our overall Scopes 1-3 emissions have been on a downward trend for some years, averaging 2-3% a year, predominantly due to emissions reduction initiatives and falling grid carbon intensity. A further 5% decrease by 2019/20 is realistic. At the same time we have rapidly increased our productivity, measured in average bandwidth, leading to achievement of the intensity target ahead of schedule. We expect this trend to continue and will consider updating the target for next year.";NA;NA;NA;10;0.8;8;2019;"2019-03-31";NA;NA;NA;NA;40235;"C6 2019 S1, C6 2019 S2L, C6 2019 S3.03, C6 2019 S3.04, C6 2019 S3.05, C6 2019 S3.06, C6 2019 S3.08, C6 2019 S3.16: upstream completeness: 0.666666666666667";10876;"C6 2019 S1, C6 2019 S2L";"-0ca-0fa-0fa-0za-7f-0zb-7f-0rec-0rbd-0reb-0rbd-0reb";"Organizational changes: Other: 0.2% increased in 2018, Change in methodology: 13.9% decreased in 2017, Other: 8.9% decrease in 2016, Change in methodology: 8% decrease in 2015, Other: 8.5% decrease in 2013";"31464-int-S12L3-2010-2020-1";"intensity"
"1079";31466;"Volex plc";"Investor";"public";"United Kingdom of Great Britain and Northern Ireland";"Electrical & electronic equipment, Metal products manufacturing";"Manufacturing";"Electrical equipment, Fabricated metal components";"Electrical & electronic equipment";"Manufacturing";"Electrical equipment";"Int 1";"Scope 1+2 (location-based)";100;3;2014;2014;0.09;2018;"No, but we anticipate setting one in the next 2 years";100;"Expired";"1) This is the GHG reduction goal for Volex Zhongshan site; 2) Volex Zhongshan site has established GHG reduction goal from Year 2018 (2018-Jan-1 to 2018-Dec-31), the goal is: GHG emission per KPCs output will be reduced at least 3%, compared with the based year. The actual GHG emission was -2.65%.";NA;NA;NA;4;1;0.75;2019;"2019-03-31";NA;NA;NA;NA;14502.75;"C6 2019 S1, C6 2019 S2L";NA;NA;"-0ca-0e-0fb-0db-7a-0reb-0reb-0reb";"Organizational changes: Other: 5.5% decreased in 2018, Other: 10.7% decreased in 2017, Other: 7.61% decrease in 2016";"31466-int-S12L-2014-2018-1";"intensity"
"1080";31466;"Volex plc";"Investor";"public";"United Kingdom of Great Britain and Northern Ireland";"Electrical & electronic equipment, Metal products manufacturing";"Manufacturing";"Electrical equipment, Fabricated metal components";"Electrical & electronic equipment";"Manufacturing";"Electrical equipment";"Int 2";"Scope 1+2 (location-based)";100;2;2013;2016;0.453;2018;"No, but we anticipate setting one in the next 2 years";100;"Expired";"1) This is the GHG reduction goal for Volex Shenzhen site; 2) The indicator of (metric tonnes CO2e per unit of total industrial added value) is the mandatory target no exceeded to 0.453 from local government requirement. In year 2018, compared with 0.41 for Volex Shenzhen site in the year 2018 can meet the target.";NA;NA;NA;2;1;0.4;2019;"2019-03-31";NA;NA;NA;NA;14502.75;"C6 2019 S1, C6 2019 S2L";NA;NA;"-0ca-7a-0reb-0reb-0reb";"Organizational changes: Other: 5.5% decreased in 2018, Other: 10.7% decreased in 2017, Other: 7.61% decrease in 2016";"31466-int-S12L-2013-2018-1";"intensity"
"1081";31467;"Beijer Alma";"Investor";"public";"Sweden";"Metal products manufacturing, Wood & rubber products";"Manufacturing, Materials";"Fabricated metal components, Rubber products";"Metal products manufacturing";"Manufacturing";"Fabricated metal components";"Int 1";"Scope 1+2 (location-based)";95;10;2012;2012;12000;2018;"No, and we do not anticipate setting one in the next 2 years";100;"Achieved";"Compared with the base year, the performance measure for CO2 emissions (tons/MSEK) has declined more than 10 percent and thus reached the target. While the purchase of green electricity, the use of biofuels and energy efficiency enhancements have limited the growth of our carbon footprint, we have not seen a clear decline during the period measured. The objective will be evaluated in conjunction with a review of all of the sustainability objectives to be carried out in 2019.";NA;NA;NA;6;1;1.66666666666667;2018;"2018-12-31";11688;"C5.1 2019 S1, C5.1 2019 S2L";NA;NA;15700;"C6 2019 S1, C6 2019 S2L";NA;NA;"-0ca-7a-0rcd-0rab-0rce-0rcd-0rcb";"Organizational changes: Change in methodology: 4.0% decreased in 2017, Acquisitions: 5% increase in 2016,  Change in boundary: 0.1% decrease in 2016,  Change in methodology: 2% increase in 2016, Acquisitions: 1% increase in 2015";"31467-int-S12L-2012-2018-1";"intensity"
"1082";31468;"XP Power";"Investor";"public";"Singapore";"Metal products manufacturing";"Manufacturing";"Fabricated metal components";"Metal products manufacturing";"Manufacturing";"Fabricated metal components";"Int 1";"Scope 1+2 (location-based)";90;35;2009;NA;71;2021;NA;NA;"Underway";NA;NA;NA;NA;NA;NA;2.91666666666667;2018;"2018-12-31";403;"C5.1 2019 S1, C5.1 2019 S2L";NA;NA;4889;"C6 2019 S1, C6 2019 S2L";NA;NA;"-6c-7a-0rab-6fn";"Missing info: % of target achieved; Organizational changes: Acquisitions: 50% increase in 2016";"31468-int-S12L-2009-2021-1";"intensity"
"1083";31484;"United Co RUSAL PLC";"Investor";"public";"Russian Federation";"Coal mining, Metal smelting, refining & forming, Metallic mineral mining";"Fossil Fuels, Materials, Mineral extraction";"Aluminium refining, Aluminum, Coal extraction & processing, Other non-ferrous ore mining";"Metal smelting, refining & forming";"Materials";"Aluminum";"Int 1";"Scope 1";100;15;2014;2016;2.28;2025;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science Based Targets initiative";62;"Underway";"The goal is to reduce by 2025 direct greenhouse gas emissions by 15 % compared to the level of 2014 at the existing reduction plants of aluminium smelters.";NA;NA;NA;9;0.222222222222222;1.36363636363636;2018;"2018-12-31";NA;NA;NA;NA;23864929;"C6 2019 S1";NA;NA;"-7a-0za-7ga-0zb-7ga-0reb-0rbd";"Organizational changes: Other: 6.5% decreased in 2017, Change in methodology: 6% decrease in 2016";"31484-int-S1-2014-2025-1";"intensity"
"1084";31484;"United Co RUSAL PLC";"Investor";"public";"Russian Federation";"Coal mining, Metal smelting, refining & forming, Metallic mineral mining";"Fossil Fuels, Materials, Mineral extraction";"Aluminium refining, Aluminum, Coal extraction & processing, Other non-ferrous ore mining";"Metal smelting, refining & forming";"Materials";"Aluminum";"Int 2";"Scope 1";100;10;2014;2016;2.17;2025;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science Based Targets initiative";15;"Underway";"The goal is to reduce direct specific greenhouse gas emissions by 10% by 2025 compared to 2014 at the operating alumina refineries.";NA;NA;NA;9;0.222222222222222;0.909090909090909;2018;"2018-12-31";NA;NA;NA;NA;23864929;"C6 2019 S1";NA;NA;"-0e-7a-0za-7gb-0zb-7gb-0reb-0rbd";"Organizational changes: Other: 6.5% decreased in 2017, Change in methodology: 6% decrease in 2016";"31484-int-S1-2014-2025-2";"intensity"
"1085";31484;"United Co RUSAL PLC";"Investor";"public";"Russian Federation";"Coal mining, Metal smelting, refining & forming, Metallic mineral mining";"Fossil Fuels, Materials, Mineral extraction";"Aluminium refining, Aluminum, Coal extraction & processing, Other non-ferrous ore mining";"Metal smelting, refining & forming";"Materials";"Aluminum";"Int 3";"Scope 1 +2 (market-based)";100;16;2016;2016;3.2;2025;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science Based Targets initiative";100;"Achieved";"This goal implies the achievement of direct and indirect energy-related greenhouse gas emissions from reduction areas of no more than 2.7 tCO2e/t of aluminium by 2025. The goal was achieved in 2017.";NA;NA;NA;9;0.222222222222222;1.77777777777778;2018;"2018-12-31";31070408;"C5.1 2019 S1, C5.1 2019 S2M";NA;NA;25859678;"C6 2019 S1, C6 2019 S2M";NA;NA;"-6c-0ca-0za-7f-0zb-7f-0reb-6fn";"Missing info: % change anticipated in absolute Scope 1+2 emissions; Organizational changes: Other: 6.5% decreased in 2017";"31484-int-S12M-2016-2025-1";"intensity"
