"Scope_short";"account_id";"company_name";"incorporation_country";"Country/Region";"primary_sector";"primary_industry";"primary_activity";"Base year";"% reduction from base year";"Target year";"BY_EM_target";"BY_EM_100";"BY_EM_100_excl_scope3";"Most recent accounting year";"MRY_EM_100";"MRY_EM_100_excl_scope3";"Country impact (excl. scope 3)";"percent_alloc";"% emissions in Scope";"Scope_long";"Country S1";"Country S2L";"Country S2M";"Global S1";"Global S2L";"Global S2M";"T_ID";"Target coverage";"Year target was set";"Is this a science-based target?";"% of target achieved [auto-calculated]";"Scope";"Scope1";"Scope2";"target_type";"BY_tmp";"BaseYearEmissions_excl_scope3";"S1";"S2";"perc_scope1";"ratio_EM_excl_incl_scope3";"TargetYearEmissions_excl_scope3";"MRY_EM_excl_scope3_interpolated";"MRY_EM_excl_scope3"
"S1";12303;"Mitsui O.S.K. Lines Ltd";"Japan";"Global";"Marine transport";"Transportation services";"Marine freight";2008;50;2050;20374000;NA;NA;2020;15303753;NA;NA;1;100;"Scope 1";15303753;45116;NA;15303753;45116;NA;"12303-abs-S1-2008-2050-1";"Company-wide";2020;"No, but we anticipate setting one in the next 2 years";49.7717483066654;"Scope 1";"S1";"";"absolute";20374000;20374000;15303753;0;1;1;10187000;17463428.5714286;15303753
"S1";12303;"Mitsui O.S.K. Lines Ltd";"Japan";"Global";"Marine transport";"Transportation services";"Marine freight";2008;50;2050;20374000;NA;NA;2020;15303753;NA;NA;1;100;"Scope 1";15303753;NA;NA;15303753;NA;NA;"12303-abs-S1-2008-2050-1";"Company-wide";2020;"No, but we anticipate setting one in the next 2 years";49.7717483066654;"Scope 1";"S1";"";"absolute";20374000;20374000;15303753;0;1;1;10187000;17463428.5714286;15303753
"S12L";12303;"Mitsui O.S.K. Lines Ltd";"Japan";"Global";"Marine transport";"Transportation services";"Marine freight";2008;100;2100;20472782;NA;NA;2020;15348869;NA;NA;1;100;"Scope 1+2 (location-based)";NA;45116;NA;NA;45116;NA;"12303-abs-S12L-2008-2100-1";"Company-wide";2020;"No, but we anticipate setting one in the next 2 years";25.0279322077478;"Scope 1+2";"S1";"S2L";"absolute";20472782;20472782;NA;45116;1;1;0;17802419.1304348;15348869
"S12L";12303;"Mitsui O.S.K. Lines Ltd";"Japan";"Global";"Marine transport";"Transportation services";"Marine freight";2008;100;2100;20472782;NA;NA;2020;15348869;NA;NA;1;100;"Scope 1+2 (location-based)";15303753;45116;NA;15303753;45116;NA;"12303-abs-S12L-2008-2100-1";"Company-wide";2020;"No, but we anticipate setting one in the next 2 years";25.0279322077478;"Scope 1+2";"S1";"S2L";"absolute";20472782;20472782;15303753;45116;0.997060630330482;1;0;17802419.1304348;15348869
"S12L";12303;"Mitsui O.S.K. Lines Ltd";"Japan";"Global";"Marine transport";"Transportation services";"Marine freight";2008;100;2100;20472782;NA;NA;2020;15348869;NA;NA;1;100;"Scope 1+2 (location-based)";15303753;NA;NA;15303753;NA;NA;"12303-abs-S12L-2008-2100-1";"Company-wide";2020;"No, but we anticipate setting one in the next 2 years";25.0279322077478;"Scope 1+2";"S1";"S2L";"absolute";20472782;20472782;15303753;NA;1;1;0;17802419.1304348;15348869
"S12M";12340;"Mobimo";"Switzerland";"Global";"Land & property ownership & development";"Infrastructure";"Real estate owners & developers";2011;42.37;2022;13931;13931;NA;2019;11251;NA;NA;1;100;"Scope 1+2 (market-based)";3819;NA;NA;3819;NA;NA;"12340-abs-S12M-2011-2022-1";"Company-wide";2011;"No, but we anticipate setting one in the next 2 years";66.005206177579;"Scope 1+2";"S1";"S2M";"absolute";13931;13931;3819;NA;1;1;8028.4353;9638.22567272727;11251
"S12M";12340;"Mobimo";"Switzerland";"Global";"Land & property ownership & development";"Infrastructure";"Real estate owners & developers";2011;42.37;2022;13931;13931;NA;2019;11251;NA;NA;1;100;"Scope 1+2 (market-based)";NA;5282;7432;NA;5282;7432;"12340-abs-S12M-2011-2022-1";"Company-wide";2011;"No, but we anticipate setting one in the next 2 years";66.005206177579;"Scope 1+2";"S1";"S2M";"absolute";13931;13931;NA;7432;1;1;8028.4353;9638.22567272727;11251
"S12L";12340;"Mobimo";"Switzerland";"Global";"Land & property ownership & development";"Infrastructure";"Real estate owners & developers";2011;42.37;2022;13931;15054;NA;2019;9101;NA;NA;1;100;"Scope 1+2 (location-based)";3819;NA;NA;3819;NA;NA;"12340-abs-S12L-2011-2022-1";"Company-wide";2011;"No, but we anticipate setting one in the next 2 years";98.4572011552876;"Scope 1+2";"S1";"S2L";"absolute";13931;13931;3819;NA;1;1;8028.4353;9638.22567272727;9101
"S12L";12340;"Mobimo";"Switzerland";"Global";"Land & property ownership & development";"Infrastructure";"Real estate owners & developers";2011;42.37;2022;13931;15054;NA;2019;9101;NA;NA;1;100;"Scope 1+2 (location-based)";NA;5282;7432;NA;5282;7432;"12340-abs-S12L-2011-2022-1";"Company-wide";2011;"No, but we anticipate setting one in the next 2 years";98.4572011552876;"Scope 1+2";"S1";"S2L";"absolute";13931;13931;NA;5282;1;1;8028.4353;9638.22567272727;9101
"S12M";12379;"Moody's Corporation";"United States of America";"Global";"Specialized professional services";"Services";"Other financial";2019;50;2030;12130;12130;NA;2019;12130;NA;NA;1;100;"Scope 1+2 (market-based)";1569;11210;10561;1569;11210;10561;"12379-abs-S12M-2019-2030-1";"Company-wide";2019;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";0;"Scope 1+2";"S1";"S2M";"absolute";12130;12130;1569;10561;0.129348722176422;1;6065;12130;12130
"S12M";12379;"Moody's Corporation";"United States of America";"Global";"Specialized professional services";"Services";"Other financial";2019;50;2030;12130;12130;NA;2019;12130;NA;NA;1;100;"Scope 1+2 (market-based)";1569;NA;NA;1569;NA;NA;"12379-abs-S12M-2019-2030-1";"Company-wide";2019;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";0;"Scope 1+2";"S1";"S2M";"absolute";12130;12130;1569;NA;1;1;6065;12130;12130
"S13";12379;"Moody's Corporation";"United States of America";"Global";"Specialized professional services";"Services";"Other financial";2019;15;2025;29874;NA;NA;2019;NA;NA;NA;1;100;"Other, please specify: Scope 3 Fuel and energy related activities (not already included in Scope 1 and 2); Scope 3 Business Travel; and Scope 3 Employee commuting";1569;11210;10561;1569;11210;10561;"12379-abs-S13-2019-2025-1";"Company-wide";2019;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";0;"Scope 1+3";"S1";"";"absolute";29874;29874;1569;0;1;1;25392.9;29874;29874
"S13";12379;"Moody's Corporation";"United States of America";"Global";"Specialized professional services";"Services";"Other financial";2019;15;2025;29874;NA;NA;2019;NA;NA;NA;1;100;"Other, please specify: Scope 3 Fuel and energy related activities (not already included in Scope 1 and 2); Scope 3 Business Travel; and Scope 3 Employee commuting";1569;NA;NA;1569;NA;NA;"12379-abs-S13-2019-2025-1";"Company-wide";2019;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";0;"Scope 1+3";"S1";"";"absolute";29874;29874;1569;0;1;1;25392.9;29874;29874
"S12L";12610;"Murata Mfg. Co.";"Japan";"Global";"Electrical & electronic equipment";"Manufacturing";"Electronic components";2017;13;2030;1400000;NA;NA;2020;1491123;NA;NA;1;100;"Scope 1+2 (location-based)";NA;NA;NA;NA;NA;NA;"12610-abs-S12L-2017-2030-1";"Company-wide";2018;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";-39.628021978022;"Scope 1+2";"S1";"S2L";"absolute";1400000;1400000;NA;NA;1;1;1218000;1358000;1491123
"S12L";12610;"Murata Mfg. Co.";"Japan";"Global";"Electrical & electronic equipment";"Manufacturing";"Electronic components";2017;13;2030;1400000;NA;NA;2020;1491123;NA;NA;1;100;"Scope 1+2 (location-based)";142108.64;1015578.41;1058913.87;142108.64;1015578.41;1058913.87;"12610-abs-S12L-2017-2030-1";"Company-wide";2018;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";-39.628021978022;"Scope 1+2";"S1";"S2L";"absolute";1400000;1400000;142108.64;1015578.41;0.122752206652048;1;1218000;1358000;1491123
"S12L";12610;"Murata Mfg. Co.";"Japan";"Global";"Electrical & electronic equipment";"Manufacturing";"Electronic components";2017;74;2050;1400000;NA;NA;2020;1491123;NA;NA;1;100;"Scope 1+2 (location-based)";NA;NA;NA;NA;NA;NA;"12610-abs-S12L-2017-2050-1";"Company-wide";2018;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";-6.96167953667954;"Scope 1+2";"S1";"S2L";"absolute";1400000;1400000;NA;NA;1;1;364000;1305818.18181818;1491123
"S12L";12610;"Murata Mfg. Co.";"Japan";"Global";"Electrical & electronic equipment";"Manufacturing";"Electronic components";2017;74;2050;1400000;NA;NA;2020;1491123;NA;NA;1;100;"Scope 1+2 (location-based)";142108.64;1015578.41;1058913.87;142108.64;1015578.41;1058913.87;"12610-abs-S12L-2017-2050-1";"Company-wide";2018;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";-6.96167953667954;"Scope 1+2";"S1";"S2L";"absolute";1400000;1400000;142108.64;1015578.41;0.122752206652048;1;364000;1305818.18181818;1491123
"S12M";12903;"NEC Corporation";"Japan";"Global";"IT & software development";"Services";"IT services";2017;33;2030;470510;NA;NA;2020;373400;NA;NA;1;100;"Scope 1+2 (market-based)";NA;353891;347654;NA;353891;347654;"12903-abs-S12M-2017-2030-1";"Company-wide";2017;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";62.5433523777874;"Scope 1+2";"S1";"S2M";"absolute";470510;470510;NA;347654;1;1;315241.7;434678.853846154;373400
"S12M";12903;"NEC Corporation";"Japan";"Global";"IT & software development";"Services";"IT services";2017;33;2030;470510;NA;NA;2020;373400;NA;NA;1;100;"Scope 1+2 (market-based)";25746;353891;347654;25746;353891;347654;"12903-abs-S12M-2017-2030-1";"Company-wide";2017;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";62.5433523777874;"Scope 1+2";"S1";"S2M";"absolute";470510;470510;25746;347654;0.0689501874665238;1;315241.7;434678.853846154;373400
"S12M";12937;"Neste Oyj";"Finland";"Global";"Oil & gas processing";"Fossil Fuels";"Oil & gas refining";2019;50;2035;3405000;3405000;NA;2019;3405000;NA;NA;1;100;"Scope 1+2 (market-based)";NA;518000;941000;NA;518000;941000;"12937-abs-S12M-2019-2035-1";"Company-wide";2020;"No, but we anticipate setting one in the next 2 years";0;"Scope 1+2";"S1";"S2M";"absolute";3405000;3405000;NA;941000;1;1;1702500;3405000;3405000
"S12M";12937;"Neste Oyj";"Finland";"Global";"Oil & gas processing";"Fossil Fuels";"Oil & gas refining";2019;50;2035;3405000;3405000;NA;2019;3405000;NA;NA;1;100;"Scope 1+2 (market-based)";2464000;518000;941000;2464000;518000;941000;"12937-abs-S12M-2019-2035-1";"Company-wide";2020;"No, but we anticipate setting one in the next 2 years";0;"Scope 1+2";"S1";"S2M";"absolute";3405000;3405000;2464000;941000;0.723641703377386;1;1702500;3405000;3405000
"S12M";12937;"Neste Oyj";"Finland";"Global";"Oil & gas processing";"Fossil Fuels";"Oil & gas refining";2014;4;2025;3586000;3478000;NA;2019;3405000;NA;NA;1;100;"Scope 1+2 (market-based)";NA;518000;941000;NA;518000;941000;"12937-abs-S12M-2014-2025-1";"Company-wide";2017;"No, but we anticipate setting one in the next 2 years";421.081985499163;"Scope 1+2";"S1";"S2M";"absolute";3586000;3586000;NA;941000;1;1;3442560;3520800;3405000
"S12M";12937;"Neste Oyj";"Finland";"Global";"Oil & gas processing";"Fossil Fuels";"Oil & gas refining";2014;4;2025;3586000;3478000;NA;2019;3405000;NA;NA;1;100;"Scope 1+2 (market-based)";2464000;518000;941000;2464000;518000;941000;"12937-abs-S12M-2014-2025-1";"Company-wide";2017;"No, but we anticipate setting one in the next 2 years";421.081985499163;"Scope 1+2";"S1";"S2M";"absolute";3586000;3586000;2464000;941000;0.723641703377386;1;3442560;3520800;3405000
"S2L";13024;"NetApp Inc.";"United States of America";"Global";"Electrical & electronic equipment";"Manufacturing";"Computer hardware";2016;20;2022;81294;81313.05;NA;2019;63152.1879;NA;NA;1;69;"Scope 2 (location-based)";4676.53;NA;NA;4676.53;NA;NA;"13024-abs-S2L-2016-2022-1";NA;2017;"No, but we anticipate setting one in the next 2 years";101.034516692499;"Scope 2";"";"S2L";"absolute";81294;81294;0;NA;0;1;65035.2;73164.6;63152.1879
"S2L";13024;"NetApp Inc.";"United States of America";"Global";"Electrical & electronic equipment";"Manufacturing";"Computer hardware";2016;20;2022;81294;81313.05;NA;2019;63152.1879;NA;NA;1;69;"Scope 2 (location-based)";4676.53;91524.91;NA;4676.53;91524.91;NA;"13024-abs-S2L-2016-2022-1";NA;2017;"No, but we anticipate setting one in the next 2 years";101.034516692499;"Scope 2";"";"S2L";"absolute";81294;81294;0;91524.91;0;1;65035.2;73164.6;63152.1879
"S2L";13024;"NetApp Inc.";"United States of America";"Global";"Electrical & electronic equipment";"Manufacturing";"Computer hardware";2016;20;2022;81294;81313.05;NA;2019;63152.1879;NA;NA;1;69;"Scope 2 (location-based)";NA;91524.91;NA;NA;91524.91;NA;"13024-abs-S2L-2016-2022-1";NA;2017;"No, but we anticipate setting one in the next 2 years";101.034516692499;"Scope 2";"";"S2L";"absolute";81294;81294;0;91524.91;0;1;65035.2;73164.6;63152.1879
"S12L3";13097;"Nexans";"France";"Global";"Metal products manufacturing";"Manufacturing";"Fabricated metal components";2016;5;2022;407973;NA;NA;2019;240449110.03;344381;18690.7458136833;1;100;"Scope 1+2 (location-based) +3 (upstream & downstream)";NA;NA;NA;NA;NA;NA;"13097-abs-S12L3-2016-2022-1";"Company-wide";2016;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";153.417015341702;"Scope 1+2+3";"S1";"S2L";"absolute";407973;373814.916273666;NA;NA;1;0.00143224069308068;355124.170459983;364469.543366824;344381
"S12L3";13097;"Nexans";"France";"Global";"Metal products manufacturing";"Manufacturing";"Fabricated metal components";2016;5;2022;407973;NA;NA;2019;240449110.03;344381;18690.7458136833;1;100;"Scope 1+2 (location-based) +3 (upstream & downstream)";139910;233904;NA;139910;233904;NA;"13097-abs-S12L3-2016-2022-1";"Company-wide";2016;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";153.417015341702;"Scope 1+2+3";"S1";"S2L";"absolute";407973;373814.916273666;139910;233904;0.374277046873579;0.00143224069308068;355124.170459983;364469.543366824;344381
"S12M";13161;"NH Hotel Group";"Spain";"Global";"Bars, hotels & restaurants";"Hospitality";"Hotels & lodging";2018;21;2030;82037;82036;NA;2019;101241;NA;NA;1;100;"Scope 1+2 (market-based)";59433;113019.06;41808;59433;113019.06;41808;"13161-abs-S12M-2018-2030-1";"Company-wide";2019;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";-111.471188668063;"Scope 1+2";"S1";"S2M";"absolute";82037;82037;59433;41808;0.587044774350313;1;64809.23;80601.3525;101241
"S12M";13161;"NH Hotel Group";"Spain";"Global";"Bars, hotels & restaurants";"Hospitality";"Hotels & lodging";2018;21;2030;82037;82036;NA;2019;101241;NA;NA;1;100;"Scope 1+2 (market-based)";59433;NA;NA;59433;NA;NA;"13161-abs-S12M-2018-2030-1";"Company-wide";2019;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";-111.471188668063;"Scope 1+2";"S1";"S2M";"absolute";82037;82037;59433;NA;1;1;64809.23;80601.3525;101241
"S12M";13161;"NH Hotel Group";"Spain";"Global";"Bars, hotels & restaurants";"Hospitality";"Hotels & lodging";2018;21;2030;82037;82036;NA;2019;101241;NA;NA;1;100;"Scope 1+2 (market-based)";NA;113019.06;41808;NA;113019.06;41808;"13161-abs-S12M-2018-2030-1";"Company-wide";2019;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";-111.471188668063;"Scope 1+2";"S1";"S2M";"absolute";82037;82037;NA;41808;1;1;64809.23;80601.3525;101241
"S1";13314;"NiSource Inc.";"United States of America";"Global";"Energy utility networks";"Infrastructure";"Gas utilities";2005;50;2025;18369782;18373110.21;NA;2019;9283890.07;NA;NA;1;91;"Scope 1";10202077;42003;NA;10202077;42003;NA;"13314-abs-S1-2005-2025-1";"Business division";2017;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";99.3287672112821;"Scope 1";"S1";"";"absolute";18369782;18369782;10202077;0;1;1;9184891;11940358.3;9283890.07
"S1";13314;"NiSource Inc.";"United States of America";"Global";"Energy utility networks";"Infrastructure";"Gas utilities";2005;50;2025;1046491;1009511.55;NA;2019;510103.85;NA;NA;1;5;"Scope 1";10202077;42003;NA;10202077;42003;NA;"13314-abs-S1-2005-2025-2";"Business division";2017;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";74.4040799204198;"Scope 1";"S1";"";"absolute";1046491;1046491;10202077;0;1;1;523245.5;680219.15;510103.85
"S1";13314;"NiSource Inc.";"United States of America";"Global";"Energy utility networks";"Infrastructure";"Gas utilities";2005;90;2030;18369782;18373110.21;NA;2019;9283890.07;NA;NA;1;91;"Scope 1";10202077;42003;NA;10202077;42003;NA;"13314-abs-S1-2005-2030-1";"Business division";2018;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";55.1826484507123;"Scope 1";"S1";"";"absolute";18369782;18369782;10202077;0;1;1;1836978.2;9111411.872;9283890.07
"S1";13314;"NiSource Inc.";"United States of America";"Global";"Energy utility networks";"Infrastructure";"Gas utilities";2005;50;2030;1046491;1009511.55;NA;2019;510103.85;NA;NA;1;5;"Scope 1";10202077;42003;NA;10202077;42003;NA;"13314-abs-S1-2005-2030-2";"Business division";2018;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";74.4040799204198;"Scope 1";"S1";"";"absolute";1046491;1046491;10202077;0;1;1;523245.5;753473.52;510103.85
"S12M";13322;"Nippon Express Co., Ltd.";"Japan";"Global";"Intermodal transport & logistics";"Transportation services";"Logistics - transport";2013;25.69;2031;860806;NA;NA;2020;778067.37281;NA;NA;1;91;"Scope 1+2 (market-based)";768194;202244;NA;768194;202244;NA;"13322-abs-S12M-2013-2031-1";"Country/region";2017;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";61.0357023455979;"Scope 1+2";"S1";"S2M";"absolute";860806;860806;768194;NA;1;1;639664.9386;774806.698344444;778067.37281
"S12M";13322;"Nippon Express Co., Ltd.";"Japan";"Global";"Intermodal transport & logistics";"Transportation services";"Logistics - transport";2013;25.69;2031;860806;NA;NA;2020;778067.37281;NA;NA;1;91;"Scope 1+2 (market-based)";NA;NA;NA;NA;NA;NA;"13322-abs-S12M-2013-2031-1";"Country/region";2017;"Yes, we consider this a science-based target, but this target has not been approved as science-based by the Science-Based Targets initiative";61.0357023455979;"Scope 1+2";"S1";"S2M";"absolute";860806;860806;NA;NA;1;1;639664.9386;774806.698344444;778067.37281
"S12M";13360;"Nokia Group";"Finland";"Global";"Electrical & electronic equipment";"Manufacturing";"Communications equipment";2014;41;2030;710000;665355.32;NA;2019;443193.18414;NA;NA;1;98;"Scope 1+2 (market-based)";NA;NA;NA;NA;NA;NA;"13360-abs-S12M-2014-2030-1";"Company-wide";2017;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";91.3775334936448;"Scope 1+2";"S1";"S2M";"absolute";710000;710000;NA;NA;1;1;418900;619031.25;443193.18414
"S12M";13360;"Nokia Group";"Finland";"Global";"Electrical & electronic equipment";"Manufacturing";"Communications equipment";2014;41;2030;710000;665355.32;NA;2019;443193.18414;NA;NA;1;98;"Scope 1+2 (market-based)";8700;188100;NA;8700;188100;NA;"13360-abs-S12M-2014-2030-1";"Company-wide";2017;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";91.3775334936448;"Scope 1+2";"S1";"S2M";"absolute";710000;710000;8700;NA;1;1;418900;619031.25;443193.18414
"S12M";13401;"Nomura Research Institute, Ltd.";"Japan";"Global";"IT & software development";"Services";"IT services";2013;55;2030;107562.8;NA;NA;2020;60323.9;NA;NA;1;100;"Scope 1+2 (market-based)";1882.4;58856.38;58441.5;1882.4;58856.38;58441.5;"13401-abs-S12M-2013-2030-1";"Company-wide";2017;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";79.1487222517281;"Scope 1+2";"S1";"S2M";"absolute";107562.8;107562.8;1882.4;58441.5;0.0312048789948926;1;48403.26;83202.9894117647;60323.9
"S12M";13401;"Nomura Research Institute, Ltd.";"Japan";"Global";"IT & software development";"Services";"IT services";2013;55;2030;107562.8;NA;NA;2020;60323.9;NA;NA;1;100;"Scope 1+2 (market-based)";NA;58856.38;58441.5;NA;58856.38;58441.5;"13401-abs-S12M-2013-2030-1";"Company-wide";2017;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";79.1487222517281;"Scope 1+2";"S1";"S2M";"absolute";107562.8;107562.8;NA;58441.5;1;1;48403.26;83202.9894117647;60323.9
"S12M";13520;"Novo Nordisk A/S";"Denmark";"Global";"Biotech & pharma";"Biotech, health care & pharma";"Pharmaceuticals";2018;100;2030;176000;177786;NA;2019;160954;NA;NA;1;100;"Scope 1+2 (market-based)";86987;152511;73967;86987;152511;73967;"13520-abs-S12M-2018-2030-1";"Company-wide";2018;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";8.52272727272727;"Scope 1+2";"S1";"S2M";"absolute";176000;176000;86987;73967;0.540446338705469;1;0;161333.333333333;160954
"S12M";13520;"Novo Nordisk A/S";"Denmark";"Global";"Biotech & pharma";"Biotech, health care & pharma";"Pharmaceuticals";2018;100;2030;176000;177786;NA;2019;160954;NA;NA;1;100;"Scope 1+2 (market-based)";86987;NA;NA;86987;NA;NA;"13520-abs-S12M-2018-2030-1";"Company-wide";2018;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";8.52272727272727;"Scope 1+2";"S1";"S2M";"absolute";176000;176000;86987;NA;1;1;0;161333.333333333;160954
"S12M";13520;"Novo Nordisk A/S";"Denmark";"Global";"Biotech & pharma";"Biotech, health care & pharma";"Pharmaceuticals";2018;100;2030;176000;177786;NA;2019;160954;NA;NA;1;100;"Scope 1+2 (market-based)";NA;152511;73967;NA;152511;73967;"13520-abs-S12M-2018-2030-1";"Company-wide";2018;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";8.52272727272727;"Scope 1+2";"S1";"S2M";"absolute";176000;176000;NA;73967;1;1;0;161333.333333333;160954
"S12L3";13520;"Novo Nordisk A/S";"Denmark";"Global";"Biotech & pharma";"Biotech, health care & pharma";"Pharmaceuticals";2018;100;2030;278000;1689455;225539;2019;1750169;239498;37112.46644628;1;100;"Scope 1+2 (location-based) +3 (upstream)";86987;152511;73967;86987;152511;73967;"13520-abs-S12L3-2018-2030-1";"Company-wide";2018;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";-10.0719424460432;"Scope 1+2+3";"S1";"S2L";"absolute";278000;37112.46644628;86987;152511;0.363205538250841;0.133498080742014;0;34019.76090909;239498
"S12L3";13520;"Novo Nordisk A/S";"Denmark";"Global";"Biotech & pharma";"Biotech, health care & pharma";"Pharmaceuticals";2018;100;2030;278000;1689455;225539;2019;1750169;239498;37112.46644628;1;100;"Scope 1+2 (location-based) +3 (upstream)";86987;NA;NA;86987;NA;NA;"13520-abs-S12L3-2018-2030-1";"Company-wide";2018;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";-10.0719424460432;"Scope 1+2+3";"S1";"S2L";"absolute";278000;37112.46644628;86987;NA;1;0.133498080742014;0;34019.76090909;239498
"S12L3";13520;"Novo Nordisk A/S";"Denmark";"Global";"Biotech & pharma";"Biotech, health care & pharma";"Pharmaceuticals";2018;100;2030;278000;1689455;225539;2019;1750169;239498;37112.46644628;1;100;"Scope 1+2 (location-based) +3 (upstream)";NA;152511;73967;NA;152511;73967;"13520-abs-S12L3-2018-2030-1";"Company-wide";2018;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";-10.0719424460432;"Scope 1+2+3";"S1";"S2L";"absolute";278000;37112.46644628;NA;152511;1;0.133498080742014;0;34019.76090909;239498
"S12M";13521;"Novozymes A/S";"Denmark";"Global";"Chemicals";"Materials";"Specialty chemicals";2018;50;2030;437162;437162;NA;2019;330181;NA;NA;1;100;"Scope 1+2 (market-based)";40484;414686;289697;40484;414686;289697;"13521-abs-S12M-2018-2030-1";"Company-wide";2019;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";48.9434122819458;"Scope 1+2";"S1";"S2M";"absolute";437162;437162;40484;289697;0.122611537308325;1;218581;418946.916666667;330181
"S12M";13521;"Novozymes A/S";"Denmark";"Global";"Chemicals";"Materials";"Specialty chemicals";2018;50;2030;437162;437162;NA;2019;330181;NA;NA;1;100;"Scope 1+2 (market-based)";NA;414686;289697;NA;414686;289697;"13521-abs-S12M-2018-2030-1";"Company-wide";2019;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";48.9434122819458;"Scope 1+2";"S1";"S2M";"absolute";437162;437162;NA;289697;1;1;218581;418946.916666667;330181
"S12M";13524;"Novartis";"Switzerland";"Global";"Biotech & pharma";"Biotech, health care & pharma";"Pharmaceuticals";2016;100;2025;973200;973200;NA;2019;897027;NA;NA;1;100;"Scope 1+2 (market-based)";534832;1042502;798117;534832;1042502;798117;"13524-abs-S12M-2016-2025-1";"Company-wide";2018;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";10.888203863543;"Scope 1+2";"S1";"S2M";"absolute";973200;973200;534832;798117;0.401239657331226;1;0;648800;897027
"S12M";13524;"Novartis";"Switzerland";"Global";"Biotech & pharma";"Biotech, health care & pharma";"Pharmaceuticals";2016;100;2025;973200;973200;NA;2019;897027;NA;NA;1;100;"Scope 1+2 (market-based)";NA;NA;NA;NA;NA;NA;"13524-abs-S12M-2016-2025-1";"Company-wide";2018;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";10.888203863543;"Scope 1+2";"S1";"S2M";"absolute";973200;973200;NA;NA;1;1;0;648800;897027
"S12M3";13524;"Novartis";"Switzerland";"Global";"Biotech & pharma";"Biotech, health care & pharma";"Pharmaceuticals";2016;50;2030;6626800;NA;NA;2019;6947646;897027;438783.951283374;1;100;"Scope 1+2 (market-based) +3 (upstream & downstream)";534832;1042502;798117;534832;1042502;798117;"13524-abs-S12M3-2016-2030-1";"Other, please specify: Value Chain";2018;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";-8.78417939276876;"Scope 1+2+3";"S1";"S2M";"absolute";6626800;877567.902566748;534832;798117;0.401239657331226;0.129112364101452;438783.951283374;783542.770148882;897027
"S12M3";13524;"Novartis";"Switzerland";"Global";"Biotech & pharma";"Biotech, health care & pharma";"Pharmaceuticals";2016;50;2030;6626800;NA;NA;2019;6947646;897027;438783.951283374;1;100;"Scope 1+2 (market-based) +3 (upstream & downstream)";NA;NA;NA;NA;NA;NA;"13524-abs-S12M3-2016-2030-1";"Other, please specify: Value Chain";2018;"Yes, this target has been approved as science-based by the Science-Based Targets initiative";-8.78417939276876;"Scope 1+2+3";"S1";"S2M";"absolute";6626800;877567.902566748;NA;NA;1;0.129112364101452;438783.951283374;783542.770148882;897027
"S12M3";13843;"Oki Electric Industry Co., Ltd";"Japan";"Global";"Electrical & electronic equipment";"Manufacturing";"Electronic equipment";2013;40;2030;2773000;NA;NA;2020;NA;NA;NA;1;100;"Scope 1+2 (market-based) +3 (upstream & downstream)";9590;NA;NA;9590;NA;NA;"13843-abs-S12M3-2013-2030-1";"Company-wide";2019;"No, but we anticipate setting one in the next 2 years";112.964298593581;"Scope 1+2+3";"S1";"S2M";"absolute";2773000;2773000;9590;NA;1;1;1663800;2316270.58823529;2316270.58823529
