"dataset_year";"Account number";"Organization";"Target reference number";"Scope(s) (or Scope 3 category)";"Target coverage";"Targeted reduction from base year (%)";"Base year";"Year target was set";"Covered emissions in base year (metric tons CO2e)";"Target year";"% of target achieved ";"Target status in reporting year";"Covered emissions in reporting year (metric tons CO2e)"
"2021";6032;"Euromoney Institutional Investor PLC";"Abs 1";"Scope 1+2 (location-based) +3 (upstream)";"Company-wide";10;"2018";"2017";9124;2020;540.223586146427;"Achieved";4195
"2021";58704;"Europcar Mobility Group";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";46;"2019";"2020";29954;2030;61.2170545561165;"New";21519
"2021";58704;"Europcar Mobility Group";"Abs 2";"Scope 3 (upstream & downstream)";"Company-wide";13;"2019";"2020";1961643;2030;145.078150540918;"New";1591674
"2021";7688;"Evergy, Inc.";"Abs 1";"Scope 1";"Company-wide";80;"2005";"2019";48455198;2050;63.2117373661336;"Replaced";23951700
"2021";7688;"Evergy, Inc.";"Abs 2";"Scope 1+2 (location-based)";"Company-wide";100;"2005";"2021";48455198;2045;50.5693898929068;"Underway";23951700
"2021";7688;"Evergy, Inc.";"Abs 3";"Scope 1+2 (location-based)";"Company-wide";70;"2005";"2021";48455198;2030;72.2419855612955;"Underway";23951700
"2021";22603;"Everlight Electronics Co Ltd";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";1;"2016";"2020";77742.57;2025;950.799542644398;"Achieved";70350.81
"2021";13483;"Eversource Energy";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";100;"2018";"2019";828107;2030;17.2412502249105;"Underway";685331
"2021";51495;"EVERSTAR MERCHANDISE CO";"Abs 1";"Scope 1+2 (location-based) +3 (upstream & downstream)";"Company-wide";48;"2018";"2018";255300;2030;22.3593158375767;"Achieved";227900
"2021";37400;"Evonik Industries AG";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";50;"2008";"2020";9519000;2025;87.446160310957;"Underway";5357000
"2021";837461;"EX Research Institute Ltd.";"Abs 1";"Scope 1+2 (market-based)";"Business activity";50;"2018";"2021";45;2030;50.6666666666667;"New";33.6
"2021";6113;"Exelon Corporation";"Abs 1";"Other, please specify: Scope 1 & 2 Controllable Operations";"Company-wide";15;"2015";"2017";1133000;2022;143.203883495146;"Achieved";889625
"2021";23073;"Experian Group";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";50.1;"2019";"2021";33387.75;2030;53.7311461793114;"New";24400
"2021";23073;"Experian Group";"Abs 2";"Other, please specify: Scope 3; categories 1 (purchased good and services), 3 (Fuel and energy-related activities) and 6 (business travel)";"Company-wide";15;"2019";"2021";412607;2030;46.9697961175323;"New";383536.9
"2021";6193;"FamilyMart Co.,Ltd.";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";30;"2018";"2019";1597519;2030;44.5501221999029;"Underway";1384010
"2021";6193;"FamilyMart Co.,Ltd.";"Abs 2";"Scope 3: Purchased goods & services";"Company-wide";15;"2018";"2019";6734399;2030;85.484391405974;"Underway";5870870
"2021";6195;"Fancl Corporation";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";41.4;"2013";"2015";12864;2030;45.6691482202514;"Underway";10431.8
"2021";6195;"Fancl Corporation";"Abs 2";"Scope 1+2 (market-based)";"Company-wide";100;"2013";"2015";12864;2050;18.9070273631841;"Underway";10431.8
"2021";6211;"Far EasTone Telecommunications";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";20.3;"2016";"2017";304806.54;2030;89.2241305654645;"Underway";249598.46
"2021";34322;"FARATRONIC";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";2;"2015";"2016";20511.11;2016;-207.438797802752;"Achieved";21362.07
"2021";34322;"FARATRONIC";"Abs 2";"Scope 1+2 (location-based)";"Company-wide";3;"2016";"2017";21362.07;2017;-316.792021247629;"Achieved";23392.27
"2021";34322;"FARATRONIC";"Abs 3";"Scope 1+2 (location-based)";"Company-wide";3;"2017";"2018";23392.27;2018;106.991184124784;"Achieved";22641.44
"2021";34322;"FARATRONIC";"Abs 4";"Scope 1+2 (location-based)";"Company-wide";3;"2018";"2019";22641.44;2019;3.74387259232044;"Achieved";22616.01
"2021";57973;"Farmer Brothers";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";30;"2018";"2018";30831;2025;68.6862789616512;"Underway";24478
"2021";57973;"Farmer Brothers";"Abs 2";"Scope 3 (upstream & downstream)";"Company-wide";18;"2018";"2018";668142;2025;90.6219536166464;"Underway";559155
"2021";839336;"Farnell";"Abs 1";"Scope 2 (location-based)";"Company-wide";6;"2008";"2008";5427.9;2020;1635.96111448872;NA;100
"2021";6263;"Faurecia";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";100;"2019";"2019";912000;2025;14.5833333333333;"Underway";779000
"2021";6263;"Faurecia";"Abs 1";"Scope 3 (upstream & downstream)";"Company-wide";46;"2019";"2019";8615000;2030;39.4155794998612;"Underway";7053000
"2021";40279;"Federal Realty Investment Trust";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";30;"2019";"2020";25803;2025;116.898551847976;"Underway";16754
"2021";838337;"FENG FUH MACHINERY CO.  LTD.";"Abs 1";"Scope 1";"Company-wide";5;"2018";"2018";17;2020;35.2941176470589;"Underway";16.7
"2021";838337;"FENG FUH MACHINERY CO.  LTD.";"Abs 2";"Scope 2 (location-based)";"Company-wide";5;"2018";"2018";379.2;2030;93.3544303797468;"Underway";361.5
"2021";37393;"Fenix Outdoor International AG";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";40;"2019";"2019";3196;2025;11.3423028785982;"Underway";3051
"2021";59325;"Ferrari";"Abs 1";"Scope 2 (market-based)";"Company-wide";100;"2019";"2019";826;2021;83.2929782082324;"Underway";138
"2021";6305;"Ferrovial";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";32;"2009";"2016";1139094;2030;73.7864368524459;"Underway";870135
"2021";6305;"Ferrovial";"Abs 2";"Other, please specify: Scope 3";"Company-wide";20;"2012";"2016";2853675;2030;196.205769753038;"Achieved";1733860
"2021";6305;"Ferrovial";"Abs 3";"Scope 2 (market-based)";"Company-wide";80;"2009";"2020";1139094;2050;29.5145747409784;"New";870135
"2021";6285;"Fifth Third Bancorp";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";25;"2014";"2017";106103;2022;163.878495424258;"Achieved";62633
"2021";53607;"Fincantieri";"Abs 1";"Scope 2 (market-based)";"Company-wide";50;"2017";"2017";108697;2022;163.209656200263;"Underway";19995
"2021";58768;"Fingerprint Cards";"Abs 1";"Scope 2 (market-based)";"Other, please specify: Scandinavian operations";20;"2017";"2017";51;2020;274.509803921569;"Achieved";23
"2021";58768;"Fingerprint Cards";"Abs 2";"Scope 3: Business travel";"Other, please specify: Scandinavian operations";20;"2018";"2018";559;2020;460.286225402505;"Achieved";44.4
"2021";6332;"Finnair";"Abs 1";"Scope 1";"Company-wide";100;"2019";"2020";3566389;2045;67.7180756221489;"New";1151299
"2021";6332;"Finnair";"Abs 2";"Scope 1";"Company-wide";50;"2019";"2020";2805064;2025;117.920731933389;"New";1151188
"2021";6332;"Finnair";"Abs 3";"Scope 1+2 (market-based)";"Company-wide";100;"2019";"2020";11697;2022;24.7499358809951;"New";8802
"2021";6333;"Finning International Inc.";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";20;"2017";"2021";108708;2027;132.805313316407;"Underway";79834
"2021";6394;"FIRMENICH SA";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";20;"2015";"2017";146010;2020;224.607903568249;"Achieved";80420
"2021";6394;"FIRMENICH SA";"Abs 2";"Scope 1+2 (market-based)";"Company-wide";55;"2017";"2019";132308;2030;71.304696754405;"Underway";80420
"2021";6394;"FIRMENICH SA";"Abs 3";"Scope 3: Purchased goods & services";"Company-wide";20;"2017";"2017";3426531;2030;20.2510935987446;"Underway";3287749
"2021";6394;"FIRMENICH SA";"Abs 4";"Scope 1+2 (market-based)";"Company-wide";75;"2015";"2017";146010;2050;59.895440951533;"Underway";80420
"2021";21868;"First Financial Holding Co";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";43;"2012";"2013";31085;2021;63.9282387751514;"Achieved";22540
"2021";21868;"First Financial Holding Co";"Abs 2";"Scope 1+2 (location-based)";"Company-wide";60;"2012";"2013";31085;2050;45.8152377888585;"Underway";22540
"2021";32044;"First Pacific";"Abs 1";"Scope 1+2 (location-based) +3 (upstream)";"Company-wide";10;"2019";"2021";170.9;2021;441.193680514921;"Achieved";95.5
"2021";6383;"FirstEnergy Corporation";"Abs 1";"Scope 1";"Company-wide";30;"2019";"2020";18102068;2030;62.5598688503435;"Underway";14704679
"2021";6383;"FirstEnergy Corporation";"Abs 2";"Scope 1";"Company-wide";100;"2019";"2020";18102068;2050;18.7679606551031;"Underway";14704679
"2021";6436;"Firstrand Limited";"Abs 1";"Scope 1+2 (location-based)";"Country/region";75;"2015";"2019";264130.25;2050;42.7910598401104;"Underway";179362.15
"2021";6532;"Firstsource Solutions";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";5;"2019";"2019";3298.35;2020;-1035.46318613852;"New";5006.01
"2021";6532;"Firstsource Solutions";"Abs 2";"Scope 3: Fuel and energy-related activities (not included in Scopes 1 or 2)";"Company-wide";5;"2019";"2019";834.65;2020;-919.499191277781;"Revised";1218.38
"2021";6432;"Fisher & Paykel Healthcare Corporation";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";67.2;"2019";"2020";11198.33;2034;-17.496895689336;"Underway";12515.02
"2021";6516;"Fiskars Corporation";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";60;"2017";"2020";85289;2030;72.1249516350291;"New";48380.21
"2021";6546;"Fletcher Building";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";30;"2018";"2018";1238380;2030;24.6367566228998;"Underway";1146851
"2021";46278;"Fleury S.A.";"Abs 1";"Scope 1+2 (location-based) +3 (upstream & downstream)";"Country/region";10;"2019";"2020";9202.54;2020;103.922395338678;"Achieved";8246.19
"2021";46278;"Fleury S.A.";"Abs 2";"Scope 1";"Country/region";10;"2019";"2020";4117.93;2020;45.2484622128109;"New";3931.6
"2021";46278;"Fleury S.A.";"Abs 3";"Scope 2 (location-based)";"Country/region";10;"2019";"2020";4323.26;2020;175.869598404907;"Achieved";3562.93
"2021";6550;"Flex Ltd.";"Abs 1";"Scope 2 (market-based)";"Company-wide";50;"2019";"2020";878181;2030;39.5119001663666;"New";704688
"2021";6555;"FLSmidth & Co. A/S";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";2;"2019";"2019";53222.08;2020;1528.14865559557;"Achieved";36955.83
"2021";48881;"Flughafen München GmbH";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";2.27;"2019";"2016";101511;2020;912.988879007362;"Achieved";80473
"2021";48881;"Flughafen München GmbH";"Abs 3";"Scope 1+2 (location-based)";"Company-wide";100;"2016";"2017";101591;2030;20.7872744632891;"Underway";80473
"2021";48881;"Flughafen München GmbH";"Abs 4";"Other, please specify: Emissions of auxiliary power units (Scope3)";"Business activity";44.96;"2015";"2016";42256;2020;191.701386970588;"Expired";5836
"2021";6559;"Fluor Corporation";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";100;"2019";"2020";59000;2023;22.0338983050847;"New";46000
"2021";843627;"FODESCO OY/LTD";"Abs 1";"Scope 1";"Site/facility";50;"2018";"2018";129;2021;164.341085271318;"Achieved";23
"2021";50101;"Fonterra Co-operative Group";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";30;"2018";"2020";2407771;2030;11.6726216903518;"New";2323456
"2021";50101;"Fonterra Co-operative Group";"Abs 2";"Scope 1+2 (location-based)";"Company-wide";30;"2015";"2017";2168647;2030;19.0627305104673;"Underway";2044626
"2021";50101;"Fonterra Co-operative Group";"Abs 3";"Scope 1+2 (location-based)";"Company-wide";100;"2015";"2017";2168647;2050;5.71881915314018;"Underway";2044626
"2021";827219;"FOOD AGRO AND ALLIED INDUSTRIES LTD";"Abs 1";"Scope 1+2 (location-based)";"Business division";50;"1950";"2000";5000000;2050;199.962;"Underway";950
"2021";6595;"Ford Motor Company";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";76;"2017";"2018";4653734;2035;30.5838166445313;"New";3572034
"2021";6595;"Ford Motor Company";"Abs 2";"Scope 1+2 (market-based)";"Business activity";18;"2017";"2018";3985890;2023;127.065724342619;"New";3074244
"2021";6595;"Ford Motor Company";"Abs 3";"Scope 1+2 (location-based)";"Company-wide";16.2;"2017";"2018";4168442;2023;78.8021276931362;"Replaced";3636301
"2021";6595;"Ford Motor Company";"Abs 4";"Scope 1+2 (location-based)";"Company-wide";75;"2017";"2018";4168442;2035;17.0212595817174;"Replaced";3636301
"2021";21128;"FORD OTOMOTİV SANAYİ A.Ş.";"Abs 1";"Scope 1+2 (location-based)";"Site/facility";30.08;"2015";"2015";4406.54;2021;95.8545634636487;"Underway";3136
"2021";21128;"FORD OTOMOTİV SANAYİ A.Ş.";"Abs 2";"Scope 1+2 (location-based)";"Company-wide";76;"2017";"2021";201239;2035;58.0325933473709;"New";112483
"2021";837795;"FOREVER MOULD";"Abs 1";"Scope 1";"Company-wide";20;"2018";"2019";85.49;2028;64.4519826880337;"Underway";74.47
"2021";6612;"Formosa Chemicals & Fibre Corporation";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";20;"2005";"2016";12227328;2030;150.667791033331;"Underway";8542799
"2021";6612;"Formosa Chemicals & Fibre Corporation";"Abs 2";"Scope 1+2 (location-based)";"Company-wide";50;"2005";"2020";9391076.73;2050;18.0656117373668;"Underway";8542799
"2021";6602;"Formosa Petrochemical";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";30;"2019";"2017";27396162;2035;22.5832484613477;"Revised";25540079
"2021";6602;"Formosa Petrochemical";"Abs 2";"Scope 1+2 (location-based)";"Site/facility";4.1;"2012";"2018";28909036;2025;284.235292130908;"Underway";25540079
"2021";6602;"Formosa Petrochemical";"Abs 3";"Scope 1+2 (location-based)";"Company-wide";50;"2005";"2018";25671446;2050;1.02344838697438;"Underway";25540079
"2021";6602;"Formosa Petrochemical";"Abs 4";"Scope 3 (upstream & downstream)";"Company-wide";4.5;"2018";"2020";309946;2023;88.8900360421206;"Underway";297548
"2021";35462;"Formosa Plastics Corp";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";5;"2017";"2018";9244328;2027;127.055422525034;"Achieved";8657057
"2021";35462;"Formosa Plastics Corp";"Abs 2";"Scope 1+2 (location-based)";"Company-wide";35;"2017";"2020";9244328;2037;18.1507746464334;"Underway";8657057
"2021";21858;"Formosa Taffeta Co.";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";9.75;"2016";"2017";457786;2022;169.079114000977;"Underway";382319
"2021";6582;"Fortum Oyj";"Abs 1";"Scope 1+2 (market-based) +3 (upstream & downstream)";"Company-wide";100;"2019";"2020";104251800;2050;25.4766824169942;"New";77691900
"2021";6582;"Fortum Oyj";"Abs 2";"Scope 1+2 (market-based)";"Country/region";50;"2019";"2020";27695300;2030;61.5945665871104;"New";19165900
"2021";6582;"Fortum Oyj";"Abs 3";"Scope 1+2 (market-based)";"Country/region";100;"2019";"2020";27695300;2035;30.7972832935552;"New";19165900
"2021";40288;"Fossil, Inc.";"Abs 1";"Scope 1+2 (location-based) +3 (upstream)";"Company-wide";30;"2018";"2019";357946.76;2030;140.426619124401;"Underway";207151
"2021";34334;"Foster Electric Company, Limited";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";30;"2018";"2020";73196;2030;94.0351931799552;"Revised";52547
"2021";34334;"Foster Electric Company, Limited";"Abs 2";"Scope 3 (upstream & downstream)";"Company-wide";15;"2018";"2020";396482;2030;21.376338228049;"Underway";383769
"2021";34334;"Foster Electric Company, Limited";"Abs 3";"Scope 1+2 (location-based)";"Company-wide";50;"2018";"2021";73196;2030;56.4211159079731;"New";52547
"2021";830244;"FOURSTAR GROUP";"Abs 1";"Scope 2 (location-based)";"Product-level";10;"2020";"2020";300;2020;100;"Underway";270
"2021";6669;"FP Corporation";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";20;"2003";"2010";126816;2021;-386.749306081252;"Achieved";224908
"2021";58251;"Fredman Group Oy";"Abs 1";"Scope 1+2 (location-based)";"Site/facility";10;"2018";"2020";198;2025;60.6060606060606;"Underway";186
"2021";55137;"Fresh Del Monte Produce Inc";"Abs 1";"Scope 1";"Business activity";10;"2018";"2019";627697;2025;440.970723135526;"Achieved";350901
"2021";55137;"Fresh Del Monte Produce Inc";"Abs 2";"Scope 1+2 (location-based)";"Company-wide";27.5;"2019";"2020";1176999.25;2030;49.213473855809;"Underway";1017707.64
"2021";55137;"Fresh Del Monte Produce Inc";"Abs 4";"Scope 1+2 (location-based)";"Company-wide";42.5;"2019";"2020";1176999.25;2036;31.8440124949352;"Underway";1017707.64
"2021";35831;"Freshfields Bruckhaus Deringer";"Abs 1";"Scope 3: Business travel";"Company-wide";10;"2015";"2017";17859.9;2020;171.271955610054;"Achieved";14801
"2021";35831;"Freshfields Bruckhaus Deringer";"Abs 2";"Scope 2 (market-based)";"Company-wide";10;"2015";"2017";12114;2020;686.726102030708;"Achieved";3795
"2021";35831;"Freshfields Bruckhaus Deringer";"Abs 3";"Other, please specify: Paper use";"Company-wide";30;"2015";"2017";488;2020;126.366120218579;"Achieved";303
"2021";31823;"Frontera Energy Corp";"Abs 1";"Scope 1";"Country/region";15;"2018";"2018";512632;2022;46.0200169582338;"Underway";477245
"2021";29979;"Fruit of the Loom";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";30;"2018";"2019";162522.12;2030;138.546720081344;"Underway";94971.4
"2021";29979;"Fruit of the Loom";"Abs 2";"Scope 3 (upstream)";"Other, please specify: Category 1: Purchased Goods & Services and Category 3: Fuel & Energy";30;"2018";"2019";973991;2030;46.5657964669763;"Underway";837927
"2021";6829;"FSP Technology Inc.";"Abs 1";"Scope 1+2 (location-based)";"Country/region";50;"2010";"2010";29193;2020;84.8902134073237;"Achieved";16802
"2021";6851;"Fubon Financial Holdings";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";12;"2017";"2020";51721;2025;111.108962832634;"Underway";44825
"2021";6851;"Fubon Financial Holdings";"Abs 2";"Scope 1+2 (location-based)";"Company-wide";47.1;"2017";"2020";51721;2047;28.3080160083144;"Underway";44825
"2021";6853;"Fugro";"Abs 1";"Scope 2 (market-based)";"Company-wide";30;"2019";"2019";15784;2025;12.7555330292279;"Underway";15180
"2021";6841;"Fuji Electric Co., Ltd.";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";31;"2013";"2018";535966;2030;59.5782857193758;"Underway";436977
"2021";6841;"Fuji Electric Co., Ltd.";"Abs 2";"Scope 1+2 (market-based)";"Company-wide";80;"2013";"2018";535966;2050;23.0865857162581;"Revised";436977
"2021";6863;"FUJI OIL HOLDINGS INC.";"Abs 1";"Scope 1+2 (location-based)";"Company-wide";40;"2016";"2018";510951;2030;48.2697949509836;"Underway";412297
"2021";6863;"FUJI OIL HOLDINGS INC.";"Abs 2";"Scope 3: Purchased goods & services";"Company-wide";18;"2016";"2020";2608454;2030;-33.8056778289192;"Underway";2767179
"2021";6862;"FUJIFILM Holdings Corporation";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";45;"2013";"2020";1392190;2030;66.826287280392;"Underway";973533
"2021";6862;"FUJIFILM Holdings Corporation";"Abs 2";"Scope 1+2 (market-based) +3 (upstream & downstream)";"Company-wide";45;"2013";"2020";4932317;2030;91.7506586323088;"Underway";2895872
"2021";6862;"FUJIFILM Holdings Corporation";"Abs 3";"Scope 1+2 (market-based)";"Company-wide";100;"2013";"2019";1392190;2050;30.0718292761764;"Underway";973533
"2021";6845;"Fujikura Ltd.";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";3;"2013";"2020";166381;2020;825.855516355032;"Achieved";125159
"2021";6845;"Fujikura Ltd.";"Abs 2";"Scope 1+2 (market-based)";"Company-wide";6.5;"2013";"2020";166381;2030;381.164084471554;"Achieved";125159
"2021";6845;"Fujikura Ltd.";"Abs 3";"Scope 1+2 (market-based)";"Company-wide";100;"2013";"2020";166381;2050;24.775665490651;"Underway";125159
"2021";70646;"FUJISAWA";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";5;"2018";"2018";342;2025;70.1754385964912;"Underway";330
"2021";6874;"Fujitsu Limited";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";71.4;"2013";"2017";914000;2030;45.7710436472182;"Underway";615300
"2021";6874;"Fujitsu Limited";"Abs 2";"Scope 3 (upstream & downstream)";"Company-wide";30;"2013";"2017";8186000;2030;162.391074191709;"Underway";4198000
"2021";6874;"Fujitsu Limited";"Abs 3";"Scope 1+2 (location-based)";"Company-wide";80;"2013";"2017";947900;2050;38.2028695010022;"Underway";658200
"2021";6907;"Furukawa Electric Co., Ltd.";"Abs 1";"Scope 1+2 (market-based)";"Company-wide";26;"2018";"2018";901360;2031;108.277406449058;"Underway";647608
